,customer_code,Days since last sales,Customer age in days,Recencia,Nro Sku,Frecuency,Indicator key
1976,42245discarvi080256330016,89.0,27.0,86.0,15.0,5.5,1.0
1977,41216discarvi150920180011,100.0,24.0,92.5,15.0,14.5,7.0
1978,43087discarvi110260720015,80.5,19.5,56.5,0.0,0.0,0.0
1979,43088discarvi150891950012,100.0,22.0,94.0,32.5,17.5,10.0
1980,42225discarvi48078558,85.0,69.0,0.0,8.0,2.5,0.0
1981,52019discarvi020498260016,95.0,46.0,82.0,12.5,4.5,0.0
1982,20184discarvi212716650017,76.5,29.0,68.5,0.0,0.0,0.0
1983,52049discarvi46370061,93.0,32.0,86.0,0.0,3.5,0.0
1984,43105discarvi150991470012,98.0,7.0,92.0,25.5,4.5,2.0
1985,42295discarvi52472479,87.0,0.0,0.0,0.0,0.0,
1986,43069discarvi150831020019,95.0,27.0,89.5,15.0,10.5,2.0
1987,42287discarvi150978260018,99.0,1.5,91.5,26.0,3.0,1.0
1988,42179discarvi150707930017,85.0,97.0,65.0,3.0,1.0,0.0
1989,41151discarvi47726229,27.5,91.0,98.0,6.0,9.0,2.0
1990,41134discarvi5302689-3,54.0,97.0,97.0,31.5,13.5,2.0
1991,31539discarvi214424200018,68.0,82.0,93.0,16.5,5.0,1.0
1992,102discarvi150463140012,97.0,100.0,96.0,28.5,16.0,3.0
1993,42248discarvi150877560016,97.5,26.0,97.0,19.5,6.5,1.0
1994,42242discarvi52388571,97.5,34.0,94.0,9.0,3.0,0.0
1995,42232discarvi26064119,89.0,59.0,79.0,9.0,1.0,0.0
1996,22270discarvi,98.0,53.0,90.0,25.5,3.0,0.0
1997,43066discarvi020620720012,80.0,19.5,97.0,3.0,0.0,0.0
1998,42272discarvi44325149,97.5,18.0,94.0,9.0,1.5,0.0
1999,42278discarvi44686614,85.0,17.0,94.0,6.0,0.0,0.0
2000,42280discarvi17600289,80.0,17.0,0.0,0.0,0.0,
2001,42284discarvi33623728,89.0,16.5,94.5,3.0,0.5,0.0
2002,42285discarvi48570211,100.0,16.0,96.5,16.5,3.0,0.0
2003,42208discarvi080246520017,98.0,73.0,89.5,6.0,4.5,0.0
2004,41187discarvi17948370,96.5,52.0,97.0,40.5,12.0,2.0
2005,42291discarvi38353641,89.0,8.0,6.0,0.0,0.0,
2006,41240discarvi150932260015,97.0,10.0,97.0,6.0,2.0,0.0
2007,2558discarvi110198300011,90.0,84.5,68.0,3.0,1.0,0.0
2008,41104discarvi150467000010,94.0,97.0,97.0,49.5,26.5,7.0
2009,42296discarvi33726904,95.0,2.0,6.0,0.0,0.0,
2010,42274discarvi37007918,97.5,12.0,91.5,6.0,0.5,0.0
2011,41180discarvi020451680019,100.0,51.5,97.0,22.5,11.5,4.0
2012,12004discarvi215070260010,82.0,19.0,97.0,0.0,0.5,0.0
2013,43100discarvi25936137,87.0,17.5,90.0,3.0,0.0,0.0
2014,42235discarvi217038390016,79.0,8.0,3.0,0.0,0.0,
2015,43098discarvi110310960014,98.0,14.0,82.5,8.0,1.0,0.0
2016,52045discarvi52193263,93.0,36.0,87.0,0.0,4.5,0.0
2017,22133discarvi020475390010,98.0,97.0,84.5,24.5,38.0,4.0
2018,48004discarvi020577190010,0.0,100.0,0.0,30.0,0.0,0.0
2019,30134discarvi020528080010,30.0,100.0,92.0,19.5,2.0,1.0
2020,22217discarvi,100.0,97.0,91.0,36.0,21.5,0.0
2021,597discarvi217977200016,8.5,100.0,87.0,3.0,0.0,0.0
2022,52027discarvi150626970019,60.0,46.0,98.0,28.5,6.5,0.0
2023,52020discarvi090306710019,73.5,47.0,84.5,23.5,2.5,0.0
2024,41182discarvi150726080015,100.0,53.0,97.5,58.5,17.0,6.0
2025,43089discarvi150897400014,92.0,18.0,80.5,0.0,0.0,0.0
2026,43091discarvi020552920015,100.0,20.0,96.5,12.0,4.5,1.0
2027,48005discarvi213637710015,0.0,94.5,0.0,0.0,0.0,
2028,42195discarvi45162964,14.5,91.0,45.0,0.0,0.0,0.0
2029,42212discarvi42179348,85.0,71.0,64.0,6.0,0.5,0.0
2030,42222discarvi29348005,75.0,71.0,40.0,12.0,0.0,0.0
2031,43042discarvi213170720017,18.0,75.0,79.0,0.0,0.0,0.0
2032,43041discarvi110351420014,34.0,75.0,34.0,16.5,0.0,0.0
2033,41199discarvi110329920018,47.0,48.0,39.0,0.0,0.0,0.0
2034,16388discarvi215926790014,95.0,46.5,89.0,9.0,2.0,0.0
2035,31500discarvi020484710014,68.0,42.0,36.5,14.0,0.0,0.0
2036,16158discarvi215926790014,77.0,20.0,0.0,0.0,0.0,
2037,43092discarvi150845140011,80.5,16.0,1.5,0.5,0.0,
2038,41087discarvi215560660015,87.0,10.0,0.0,0.0,0.0,
2039,20132discarvi214897440016,97.5,61.0,56.5,10.5,6.0,0.0
2040,20002discarvi110385330018,95.0,19.0,89.0,3.0,0.5,0.0
2041,43103discarvi48076152,87.5,0.0,0.0,0.0,0.0,
2042,43107discarvi150912280010,100.0,6.0,96.0,9.0,1.0,0.0
2043,52009discarvi110233780010,97.5,50.0,97.0,7.5,35.5,0.0
2044,52033discarvi38118714,75.0,44.0,94.0,28.5,6.5,0.0
2045,51035discarvi55022758,74.0,25.0,0.0,0.0,0.0,
2046,106discarvi,87.5,97.0,93.0,12.0,8.5,1.0
2047,26187discarvi215926790014,29.0,72.0,95.0,0.0,0.0,0.0
2048,42297discarvi44364266,98.0,0.0,95.5,11.5,1.5,1.0
2049,43077discarvi21780180012,100.0,27.0,98.0,31.5,11.5,2.0
2050,42260discarvi080167710018,100.0,22.0,87.0,11.5,8.0,1.0
2051,52048discarvi150706320010,100.0,35.0,96.0,12.5,20.5,0.0
2052,42262discarvi150731130017,89.0,22.0,91.0,6.0,0.5,0.0
2053,52071discarvi150607760012,88.0,13.0,97.5,7.5,1.5,0.0
2054,52046discarvi217049650014,97.0,35.0,96.0,7.5,19.5,0.0
2055,43085discarvi110204940013,92.0,24.0,88.5,20.0,6.5,3.0
2056,41166discarvi48445135,42.0,61.0,93.0,0.0,0.0,0.0
2057,41246discarvi13108594,100.0,0.5,96.0,6.0,0.0,0.0
2058,41002discarvi020056120014,32.0,81.0,80.0,6.0,0.0,0.0
2059,20015discarvi,39.0,58.0,0.0,0.0,0.0,
2060,42203discarvi38460832,75.0,75.0,35.0,6.0,0.0,0.0
2061,42269discarvi17181594,92.0,12.0,95.0,6.0,0.5,0.0
2062,42219discarvi26064119,75.0,22.0,0.0,0.0,0.0,
2063,42259discarvi41991137,82.0,22.0,73.5,4.5,1.5,0.0
2064,42283discarvi25969912,85.0,16.5,94.0,3.0,0.0,0.0
2065,42279discarvi52847359,89.0,16.5,94.5,6.0,0.5,0.0
2066,42264discarvi47854357,89.0,23.0,86.0,7.5,1.5,0.0
2067,42255discarvi16633245,98.0,21.0,93.0,12.0,1.5,0.0
2068,43050discarvi020563760014,17.0,44.0,32.5,0.0,0.0,0.0
2069,42194discarvi020217660015,16.0,81.5,4.5,0.5,0.0,
2070,52004discarvi50037938,68.0,51.0,79.0,7.5,1.5,0.0
2071,14181discarvi215926790014,28.0,91.0,91.0,0.0,1.0,0.0
2072,4535discarvi020546110015,16.0,82.0,0.0,0.0,0.0,
2073,30144discarvi110237270017,19.0,83.0,94.0,19.5,0.0,0.0
2074,43026discarvi59899020,20.0,77.5,6.0,0.0,0.0,
2075,42231discarvi44790784,38.5,59.0,3.0,0.0,0.0,
2076,14035discarvi215926790014,54.0,81.0,90.5,3.0,2.0,1.0
2077,14172discarvi020431610015,100.0,2.0,98.0,3.0,1.0,0.0
2078,43033discarvi46323858,23.0,74.0,3.0,0.0,0.0,
2079,30111discarvi020466400017,3.0,100.0,94.0,3.0,0.0,0.0
2080,42178discarvi31245738,0.0,99.0,4.5,0.5,0.0,
2081,4142discarvi211162740016,0.0,95.5,0.0,0.0,0.0,
2082,14036discarvi215926790014,29.0,72.0,95.5,0.0,0.0,0.0
2083,16064discarvi215926790014,83.0,70.0,86.0,3.0,2.0,1.5
2084,52073discarvi216412900016,94.0,12.0,94.5,0.0,2.5,0.5
2085,43049discarvi110438900018,40.0,57.0,11.5,0.5,0.0,
2086,41184discarvi020616380016,42.0,51.5,3.0,0.0,0.0,
2087,52061discarvi218231590011,80.0,19.0,0.0,0.0,0.0,
2088,42275discarvi45923122,85.0,18.0,93.0,3.0,0.0,0.0
2089,50006discarvi41377995,90.0,7.0,100.0,8.0,1.5,0.0
2090,42294discarvi080096990013,92.0,4.5,1.5,0.5,0.0,
2091,42271discarvi65319274,87.0,19.0,94.0,6.0,0.5,0.0
2092,42273discarvi52997867,85.0,18.0,93.0,3.0,0.0,0.0
2093,42277discarvi36574405,85.0,12.0,0.0,0.0,0.0,
2094,42250discarvi41161762,85.0,22.0,82.5,1.5,2.5,0.0
2095,42204discarvi54437128,85.0,12.0,0.0,0.0,0.0,
2096,42207discarvi150474570013,85.0,12.0,1.5,0.5,0.0,
2097,41203discarvi080142240018,96.5,8.0,95.0,3.0,0.5,0.0
2098,42254discarvi45230969,51.0,21.0,0.0,0.0,0.0,
2099,42251discarvi44510413,78.0,15.0,0.0,0.0,0.0,
2100,42193discarvi080275820015,15.0,83.0,6.0,0.0,0.0,
2101,42261discarvi32465331,89.0,22.0,96.0,0.0,2.0,0.0
2102,28057discarvi,97.0,2.0,98.0,3.0,0.5,0.0
2103,43072discarvi150864370019,100.0,26.5,92.5,0.0,10.0,0.0
2104,21055discarvi212740120014,100.0,100.0,93.5,3.0,10.0,2.0
2105,41175discarvi150454910013,90.0,66.0,85.0,0.0,7.5,0.0
2106,41142discarvi213707170014,95.0,77.0,74.5,0.0,15.0,2.0
2107,93discarvi020239470014,97.5,97.0,97.0,22.5,27.0,4.0
2108,12327discarvi216748370012,0.0,0.0,10.0,50.0,0.0,
2109,31538discarvi020453880015,16.5,98.0,79.0,6.0,0.0,0.0
2110,41169discarvi32148507,30.0,67.0,3.0,0.0,0.0,
2111,30146discarvi218836800015,0.0,93.0,97.5,0.0,0.0,0.0
2112,42289discarvi190332750010,89.0,8.0,1.5,0.5,0.0,
2113,42181discarvi17546186,15.0,82.5,0.0,0.0,0.0,
2114,42276discarvi17504891,79.0,18.0,100.0,0.0,0.0,
2115,43027discarvi217588890011,20.0,77.5,3.0,0.0,0.0,
2116,43095discarvi52663327,93.0,21.0,91.5,0.0,3.5,0.0
2117,42172discarvi,75.0,22.0,0.0,0.0,0.0,
2118,43040discarvi214527580018,43.0,69.0,93.0,0.0,3.5,0.0
2119,52012discarvi110387080019,67.0,32.0,36.0,0.0,,
2120,42177discarvi51261825,0.0,99.0,8.0,0.5,,
2121,41238discarvi110308810019,85.0,12.0,1.5,0.5,,
2122,20102discarvi110332440013,15.0,87.0,0.0,2.5,0.0,
2123,42170discarvi020589620015,2.0,95.0,0.0,0.0,,
2124,48000discarvi020568960011,7.0,91.0,6.0,0.0,,
2125,48016discarvi37890593,43.0,85.5,90.0,6.0,1.5,
2126,43008discarvi,22.0,75.0,0.0,0.0,,
2127,21150discarvi,23.0,74.0,0.0,0.0,,
2128,41079discarvi,70.0,27.0,0.0,0.0,,
2129,42298discarvi080270520013,97.0,0.0,3.0,0.0,,
2130,14306discarvi215926790014,22.0,75.0,0.0,0.0,,
2131,43038discarvi217510510016,0.0,0.0,0.0,0.0,50.0,
2132,43039discarvi218064300019,27.0,71.0,0.0,0.0,,
2133,43037discarvi210260550019,27.0,71.5,0.0,0.0,0.0,
2134,20161discarvi020383200010,14.0,83.0,3.0,0.0,0.0,
2135,41205discarvi020315950018,68.0,26.0,0.0,0.0,0.0,
2136,43079discarvi110405820015,100.0,27.0,90.5,1.5,12.5,3.0
2137,42244discarvi150369510014,72.0,22.0,0.0,0.0,0.0,
2138,256discarvi080235810019,76.0,21.0,0.0,0.0,0.0,
2139,42247discarvi27322859,75.0,27.0,93.0,3.0,0.0,0.0
2140,42293discarvi38482165,89.0,8.0,0.0,0.0,0.0,
2141,41130discarvi214903030015,100.0,96.5,92.0,63.5,52.5,22.0
2142,44023discarvi211629900017,100.0,96.0,76.5,25.0,25.0,20.0
2143,44040discarvi150640530012,92.0,100.0,86.5,49.5,28.5,16.0
2144,45135discarvi130146580018,66.5,79.0,75.5,15.0,8.0,3.0
2145,46064discarvi211822920016,100.0,51.5,98.0,23.5,77.5,2.0
2146,41080discarvi,61.0,37.5,95.5,4.5,1.5,0.0
2147,29678discarvi,98.0,11.5,85.0,0.0,5.0,9.0
2148,16370discarvi216913890013,100.0,1.0,90.5,50.0,0.0,2.0
2149,46165discarvi48686420,4.0,95.0,0.0,0.0,1.5,
2150,46060discarvi,49.0,57.0,92.0,7.5,1.5,0.0
2151,12396discarvi41001091,76.0,86.0,81.0,11.0,69.0,11.0
2152,45124discarvi130032020013,37.0,100.0,85.0,100.0,48.0,9.0
2153,29561discarvi210278040012,100.0,91.0,89.5,20.0,38.0,3.0
2154,12390discarvi170127220019,97.5,94.0,60.0,33.0,44.0,68.0
2155,44056discarvi170336580018,100.0,0.0,81.5,50.0,80.0,16.0
2156,2550discarvi,97.0,96.0,92.5,24.5,72.0,5.0
2157,44055discarvi214706810018,96.0,89.5,91.5,36.5,34.0,21.0
2158,44111discarvi170111460015,97.0,45.0,90.5,35.0,26.0,14.0
2159,44045discarvi170053110010,0.0,48.0,0.0,100.0,2.5,0.0
2160,29699discarvi218477570017,29.0,91.0,8.0,25.0,50.0,27.5
2161,44124discarvi150808990015,97.5,25.0,86.5,25.0,10.0,4.0
2162,44090discarvi25396600,77.0,26.0,95.0,0.0,1.5,0.0
2163,121403discarvi170282860018,78.0,8.5,9.5,0.0,1.0,
2164,44146discarvi150553440015,80.0,17.0,4.5,0.5,0.0,
2165,44112discarvi218970240010,97.5,31.0,0.0,12.5,4.0,0.0
2166,44048discarvi218970240010,97.5,100.0,77.5,62.5,54.0,13.0
2167,48007discarvi070083340018,0.0,0.0,0.0,0.0,100.0,
2168,12080discarvi040180700013,94.5,93.0,0.0,9.0,9.0,10.0
2169,12341discarvi200104440018,5.5,88.0,81.0,2.0,0.0,7.0
2170,14315discarvi215926790014,86.5,100.0,100.0,50.0,100.0,100.0
2171,472maosol210274130017,87.0,97.0,78.0,0.0,26.0,3.0
2172,406/8maosol210274130017,0.0,96.0,0.0,0.0,,
2173,43034discarvi150559260019,21.0,74.0,0.0,0.0,0.0,1.0
2174,432/7maosol210094030014,4.0,92.0,0.0,0.0,0.0,
2175,46240discarvi120132700019,27.0,71.0,0.0,0.0,7.5,
2176,432/16maosol218096710018,56.0,86.0,26.0,0.0,0.0,0.0
2177,625maosol090141570011,83.0,84.0,86.0,5.5,3.0,2.0
2178,51004discarvi150091870014,0.0,57.5,0.0,0.0,1.0,
2179,51007discarvi060000350013,82.5,57.0,0.0,0.0,5.0,0.0
2180,507discarvi110204600018,100.0,21.0,64.0,11.0,11.0,3.0
2181,121402discarvi217768030010,78.0,8.5,9.5,0.0,3.0,
2182,1827maosol120307160018,0.0,0.0,0.0,0.0,0.0,100.0
2183,45149discarvi040548630010,97.0,16.0,14.0,0.0,1.5,2.0
2184,12999discarvi217788570010,100.0,0.0,97.5,100.0,9.0,50.0
2185,51043discarvi110175870016,98.0,11.0,98.0,54.5,9.5,48.0
2186,417/9maosol210297450018,88.0,9.5,95.5,0.0,0.0,
2187,2041maosol212582630017,53.0,17.5,0.0,50.0,0.0,
2188,51041discarvi100004430014,0.0,0.0,0.0,0.0,0.0,50.0
2189,45155discarvi040253090015,94.5,8.0,53.5,0.0,0.0,5.0
2190,45156discarvi180145260016,94.5,8.0,6.0,0.0,0.0,0.0
2191,49025discarvi217462590019,96.0,2.0,95.5,0.0,0.0,3.0
2192,51058discarvi216177460015,98.0,0.0,0.0,0.0,1.0,
2193,45158discarvi040533700018,100.0,0.0,0.0,0.0,3.0,
2194,12388discarvi217908710019,0.0,96.0,74.5,44.0,18.0,37.0
2195,770maosol217772660015,100.0,100.0,94.5,49.5,27.5,8.0
2196,181maosol217908710019,87.5,100.0,93.0,35.0,17.0,3.0
2197,1523maosol130032020013,50.5,98.0,93.0,78.0,10.5,7.0
2198,1522maosol130087660014,9.0,98.0,91.5,21.0,1.5,2.0
2199,1598maosol190237020019,97.5,98.0,90.5,100.0,14.5,100.0
2200,1623maosol218876400018,94.0,97.0,74.0,7.0,4.5,29.0
2201,1621maosol040533700018,95.0,94.0,94.0,64.0,23.5,22.0
2202,695maosol040437300012,13.0,81.5,7.0,0.0,0.0,
2203,1700maosol050112950015,29.0,78.0,70.0,7.0,0.0,3.0
2204,930maosol130146580018,100.0,95.0,94.0,64.0,22.5,15.0
2205,928maosol150386380018,100.0,96.0,90.5,35.0,13.5,24.0
2206,1524maosol010205300011,92.0,98.0,77.0,21.0,5.0,19.0
2207,1441maosol217767730019,97.5,69.0,91.5,92.5,11.0,6.0
2208,1802maosol150579200011,44.0,52.0,7.0,0.0,0.0,
2209,1620maosol040253090015,95.0,97.5,86.0,21.0,9.0,6.0
2210,1702maosol200176590016,50.0,46.0,7.0,0.0,0.0,
2211,1622maosol130051740018,100.0,97.5,91.5,64.0,16.0,18.0
2212,1819maosol140266200015,96.0,36.5,72.0,21.0,1.0,0.0
2213,266maosol120277940010,100.0,24.0,87.5,35.0,2.5,12.0
2214,1567maosol090220200012,95.0,18.5,64.0,21.0,0.0,0.0
2215,1438maosol170227870015,97.0,85.0,93.5,21.0,17.0,21.0
2216,510/5maosol219042520014,100.0,0.0,100.0,7.0,0.0,0.0
2217,510/6maosol219042520014,100.0,7.0,0.0,0.0,,
2218,1881maosol190278310011,100.0,21.0,0.0,4.0,,
2219,1525maosol180291990015,100.0,98.0,96.0,78.0,36.0,37.0
2220,196maosol217281180013,98.0,100.0,97.0,92.5,54.5,45.0
2221,1624maosol100349190018,89.0,97.0,84.5,7.0,7.5,10.0
2222,1521maosol219399330015,84.0,98.0,74.0,7.0,4.0,2.0
2223,1599maosol219055080018,45.0,98.0,41.0,7.0,0.5,3.0
2224,1566maosol050215190013,96.0,76.0,87.5,7.0,8.0,6.0
2225,981maosol180145260016,97.0,98.0,95.0,25.0,50.0,17.0
2226,1260maosol190294310012,98.0,100.0,96.0,25.0,67.5,44.0
2227,2056maosol040542470011,97.0,98.0,95.5,100.0,50.0,17.0
2228,1451maosol070172930015,100.0,93.0,89.5,25.0,19.0,10.0
2229,1668maosol45693735,97.0,93.0,94.0,25.0,35.0,12.0
2230,1813maosol170207050012,98.0,100.0,97.0,100.0,84.0,49.0
2231,606maosol040455420016,100.0,97.0,97.0,50.0,91.5,47.0
2232,1501maosol120342200012,95.0,98.0,92.0,50.0,25.0,8.0
2233,1496maosol160130250015,27.0,85.0,96.0,25.0,9.0,3.0
2234,699maosol214441960017,73.0,96.0,94.0,50.0,27.5,100.0
2235,590maosol211328680018,97.0,43.0,95.0,50.0,21.0,63.0
2236,223maosol218471260016,81.0,19.0,88.5,0.0,0.0,5.0
2237,306maosol120277180016,96.5,98.0,90.0,0.0,19.0,4.0
2238,1245maosol040323810011,100.0,100.0,96.0,50.0,70.0,64.0
2239,1791maosol217364940015,88.0,0.0,0.0,0.0,0.0,
2240,95maosol180260860012,95.0,100.0,88.0,0.0,16.5,7.0
2241,943maosol120325440019,96.0,97.0,67.0,0.0,4.0,0.0
2242,1112maosol130173780014,58.5,100.0,95.0,25.0,30.0,1.0
2243,540maosol217591900014,95.0,95.0,51.5,0.0,2.0,4.0
2244,1213maosol150045690017,95.0,95.0,94.0,0.0,35.0,1.0
2245,878maosol214799780017,95.0,95.0,80.5,0.0,9.0,11.0
2246,804maosol190328450016,93.0,90.0,55.0,0.0,2.0,0.0
2247,934maosol070205230017,44.5,50.0,93.5,0.0,0.0,0.0
2248,599maosol070211190013,92.0,67.5,84.5,0.0,9.0,6.0
2249,1404maosol130179380018,93.0,41.0,95.5,0.0,21.0,1.0
2250,871maosol213895440010,67.5,22.0,0.0,0.0,0.0,
2251,1790maosol214288950014,98.0,96.0,94.0,0.0,37.5,2.0
2252,765/1maosol218807920016,77.0,54.0,80.0,0.0,2.0,0.0
2253,765maosol040292500016,88.0,6.0,88.0,0.0,0.0,0.0
2254,765/2maosol26562973,25.0,92.0,90.5,0.0,4.0,0.0
2255,910maosol060100130015,46.0,47.0,98.0,0.0,0.0,0.0
2256,1861maosol219380570010,98.0,4.0,71.5,0.0,0.0,0.0
2257,654maosol180292210013,0.0,100.0,96.5,0.0,0.0,2.0
2258,60maosol090331040013,100.0,95.0,0.0,0.0,0.0,1.0
2259,1214maosol070090350015,13.0,80.0,0.0,0.0,1.0,
2260,14maosol180290160019,23.0,77.0,86.0,0.0,0.0,1.0
2261,1632maosol190137810018,43.0,54.0,88.0,0.0,0.0,1.0
2262,704maosol218271740014,96.5,42.0,90.0,0.0,9.0,5.0
2263,1234maosol130202560013,92.0,34.5,75.5,0.0,0.0,0.0
2264,48031discarvi070119850010,8.0,100.0,94.0,34.5,0.5,0.0
2265,48030discarvi070132600014,3.0,100.0,98.0,28.5,1.0,0.0
2266,48021discarvi070271940019,6.0,98.0,97.0,49.5,1.0,1.0
2267,48019discarvi150526060010,0.5,98.0,98.0,12.0,0.0,0.0
2268,48033discarvi070248570014,6.0,97.0,97.5,34.5,1.0,0.0
2269,48013discarvi070113950013,7.0,97.0,92.0,6.0,0.0,0.0
2270,48015discarvi217394010016,0.5,97.0,3.0,0.0,0.0,
2271,12329discarvi,40.0,97.0,51.0,6.0,0.0,0.0
2272,48034discarvi070215100019,9.0,96.0,96.5,19.5,1.0,0.0
2273,14309discarvi215926790014,23.0,86.0,96.0,0.0,1.5,2.0
2274,14232discarvi215926790014,22.0,84.0,98.0,0.0,3.0,1.0
2275,14258discarvi215926790014,48.0,84.0,79.0,12.0,0.5,0.0
2276,45134discarvi50293207,18.0,79.0,0.0,0.0,12.0,
2277,14206discarvi215926790014,45.0,78.0,91.5,0.0,1.5,0.0
2278,14310discarvi215926790014,61.0,74.0,94.0,3.0,4.5,0.0
2279,14282discarvi215926790014,97.0,29.5,95.0,3.0,3.5,0.0
2280,14261discarvi215926790014,72.0,28.5,95.5,0.0,0.0,0.0
2281,14067discarvi215926790014,75.0,25.0,95.0,0.0,0.0,0.0
2282,45126discarvi190281360016,31.0,94.0,98.0,58.5,13.5,28.0
2283,29590discarvi46329868,100.0,96.0,98.0,34.5,39.0,6.0
2284,41088discarvi25605649,2.0,95.5,3.0,0.0,0.0,
2285,41119discarvi25797709,96.5,95.0,97.0,58.5,26.5,4.0
2286,41070discarvi218478650014,5.0,93.0,9.0,0.0,0.0,
2287,44020discarvi216645090017,93.0,91.0,96.0,52.5,15.5,2.0
2288,41091discarvi,97.0,89.0,92.0,28.5,7.0,1.0
2289,46207discarvi18760547,20.0,80.0,96.0,6.0,0.0,0.0
2290,41105discarvi,25.0,73.0,0.0,0.0,0.0,
2291,29564discarvi218574410010,40.0,64.0,92.0,6.0,0.0,0.0
2292,12333discarvi217977200016,90.0,59.0,79.0,9.0,1.0,0.0
2293,29645discarvi64423058,54.0,58.0,90.5,9.0,0.5,0.0
2294,4346discarvi212353970014,91.0,100.0,92.5,6.0,8.0,1.0
2295,4501discarvi170292550011,54.0,95.0,97.0,37.5,11.0,2.0
2296,16098discarvi215926790014,60.5,90.0,91.5,6.0,3.5,0.0
2297,4352discarvi170158650015,95.5,100.0,97.0,49.5,22.5,8.0
2298,4344discarvi170338110019,97.5,100.0,97.0,55.5,27.5,8.0
2299,4480discarvi,97.5,100.0,98.0,16.5,33.5,9.0
2300,4388discarvi,20.0,100.0,91.0,6.0,1.0,0.0
2301,4326discarvi,95.5,100.0,96.0,22.5,19.0,2.0
2302,44042discarvi,3.0,100.0,98.0,3.0,1.0,0.0
2303,2521discarvi170336880011,97.5,100.0,98.0,25.5,33.0,13.0
2304,29571discarvi214756240010,98.0,91.0,98.0,49.5,36.5,24.0
2305,450002discarvi150622490012,100.0,98.0,93.5,76.5,30.0,20.0
2306,45127discarvi190262500010,100.0,92.0,88.5,40.5,15.0,12.0
2307,45120discarvi218471260016,97.5,91.5,45.0,72.0,2.0,14.0
2308,45142discarvi150847560018,100.0,53.5,50.5,45.0,1.0,0.0
2309,45150discarvi040502170017,97.0,5.0,84.5,12.0,0.0,4.0
2310,45093discarvi190257370015,100.0,98.0,94.5,90.0,33.0,35.0
2311,45125discarvi130051740018,98.0,95.0,90.0,76.0,57.0,25.0
2312,45136discarvi070172930015,100.0,73.0,87.0,88.0,37.0,20.0
2313,45115discarvi040455420016,100.0,89.0,79.5,72.5,25.0,22.0
2314,45122discarvi100203610012,20.5,96.0,91.5,46.0,11.0,14.0
2315,47028discarvi170207050012,96.0,96.0,79.5,65.0,27.0,15.0
2316,45100discarvi170227870015,100.0,100.0,82.5,26.5,34.0,12.0
2317,12368discarvi120197010017,97.0,93.5,72.5,30.0,18.0,4.0
2318,45114discarvi120142820017,97.0,95.0,74.0,46.0,20.0,2.0
2319,45098discarvi216698420011,55.0,93.5,57.5,3.5,6.0,0.0
2320,45130discarvi215445940019,87.5,81.0,76.5,7.0,18.0,2.0
2321,45118discarvi160206730012,80.0,79.0,7.0,20.0,1.0,
2322,47010discarvi,21.0,78.0,79.0,0.0,0.0,0.0
2323,45139discarvi150579200011,90.0,67.0,0.0,0.0,2.0,11.0
2324,45138discarvi170134820018,96.0,67.0,54.5,15.0,7.5,18.0
2325,45146discarvi214441960017,68.0,22.0,0.0,0.0,1.0,
2326,45152discarvi214557950018,94.0,1.0,63.5,7.0,0.0,1.0
2327,45153discarvi219231560013,96.0,0.0,82.5,26.5,2.0,0.0
2328,47000discarvi211328680018,97.0,90.0,84.0,69.0,34.0,94.0
2329,45128discarvi180290160019,100.0,90.0,88.5,61.0,50.0,38.0
2330,45129discarvi200082520014,100.0,89.0,87.0,65.0,40.0,18.0
2331,45117discarvi190328450016,98.0,97.0,84.0,72.5,34.0,8.0
2332,0829graba,0.0,0.0,0.0,0.0,0.0,100.0
2333,140063graba,89.0,100.0,94.0,0.0,50.0,25.0
2334,140005graba,95.0,100.0,94.0,0.0,50.0,23.0
2335,140552graba,93.0,100.0,96.0,0.0,83.0,100.0
2336,1111111graba,91.0,100.0,100.0,0.0,100.0,100.0
2337,140622graba,95.0,97.0,96.0,0.0,45.0,54.0
2338,140626graba,83.0,100.0,90.5,0.0,22.0,15.0
2339,140703graba,98.0,98.0,96.0,0.0,83.0,33.0
2340,140690graba,96.5,100.0,93.5,100.0,92.0,61.5
2341,140117graba,71.0,100.0,88.5,100.0,61.0,47.0
2342,140354graba,8.0,86.0,100.0,0.0,0.0,
2343,140531graba,26.0,67.0,100.0,0.0,0.0,9.0
2344,140688graba,,,,,,
2345,140222graba,44.0,43.0,0.0,0.0,5.0,
2346,140297graba,96.5,60.0,90.0,0.0,8.0,11.0
2347,140611graba,84.5,18.0,91.5,0.0,0.0,6.0
2348,140706graba,10.5,100.0,87.0,0.0,0.0,3.0
2349,140208graba,2.0,97.0,0.0,0.0,3.0,
2350,140694graba,0.0,0.0,0.0,0.0,0.0,100.0
2351,140430graba,8.0,92.0,97.5,0.0,0.0,29.5
2352,140085graba,44.5,87.0,99.0,0.0,50.0,61.0
2353,140067graba,97.5,100.0,90.0,0.0,33.0,6.0
2354,94graba,88.0,100.0,86.5,100.0,61.0,99.0
2355,140658graba,44.0,60.0,96.0,0.0,0.0,0.0
2356,140755graba,79.0,48.0,95.0,0.0,14.0,2.0
2357,140792graba,93.0,16.5,96.0,0.0,4.0,13.0
2358,140608graba,78.0,89.0,0.0,0.0,0.0,39.0
2359,140157graba,78.0,13.0,0.0,0.0,5.0,
2360,140733graba,79.5,13.0,100.0,0.0,0.0,
2361,140242graba,90.0,9.0,79.5,0.0,0.0,2.0
2362,140170graba,100.0,100.0,94.5,0.0,0.0,100.0
